,city,year,month,day,temperature
769,KRAKÓW-OBSERWATORIUM,2003,2,9,-3.7
770,KRAKÓW-OBSERWATORIUM,2003,2,10,-2.7
771,KRAKÓW-OBSERWATORIUM,2003,2,11,-4.8
772,KRAKÓW-OBSERWATORIUM,2003,2,12,-10.8
773,KRAKÓW-OBSERWATORIUM,2003,2,13,-14.3
774,KRAKÓW-OBSERWATORIUM,2003,2,14,-9.6
775,KRAKÓW-OBSERWATORIUM,2003,2,15,-4.6
776,KRAKÓW-OBSERWATORIUM,2003,2,16,-4.0
777,KRAKÓW-OBSERWATORIUM,2003,2,17,-7.6
778,KRAKÓW-OBSERWATORIUM,2003,2,18,-8.4
779,KRAKÓW-OBSERWATORIUM,2003,2,19,-2.5
780,KRAKÓW-OBSERWATORIUM,2003,2,20,-1.2
781,KRAKÓW-OBSERWATORIUM,2003,2,21,0.2
782,KRAKÓW-OBSERWATORIUM,2003,2,22,-3.3
783,KRAKÓW-OBSERWATORIUM,2003,2,23,-6.3
784,KRAKÓW-OBSERWATORIUM,2003,2,24,-5.2
785,KRAKÓW-OBSERWATORIUM,2003,2,25,-5.2
786,KRAKÓW-OBSERWATORIUM,2003,2,26,-4.5
787,KRAKÓW-OBSERWATORIUM,2003,2,27,-2.6
788,KRAKÓW-OBSERWATORIUM,2003,2,28,1.0
789,KRAKÓW-OBSERWATORIUM,2003,3,1,-1.0
790,KRAKÓW-OBSERWATORIUM,2003,3,2,-1.7
791,KRAKÓW-OBSERWATORIUM,2003,3,3,-1.9
792,KRAKÓW-OBSERWATORIUM,2003,3,4,-1.9
793,KRAKÓW-OBSERWATORIUM,2003,3,5,-3.5
794,KRAKÓW-OBSERWATORIUM,2003,3,6,-2.2
795,KRAKÓW-OBSERWATORIUM,2003,3,7,-1.7
796,KRAKÓW-OBSERWATORIUM,2003,3,8,-0.9
797,KRAKÓW-OBSERWATORIUM,2003,3,9,3.7
798,KRAKÓW-OBSERWATORIUM,2003,3,10,5.7
799,KRAKÓW-OBSERWATORIUM,2003,3,11,8.1
800,KRAKÓW-OBSERWATORIUM,2003,3,12,7.2
801,KRAKÓW-OBSERWATORIUM,2003,3,13,0.9
802,KRAKÓW-OBSERWATORIUM,2003,3,14,0.3
803,KRAKÓW-OBSERWATORIUM,2003,3,15,1.8
804,KRAKÓW-OBSERWATORIUM,2003,3,16,2.4
805,KRAKÓW-OBSERWATORIUM,2003,3,17,3.0
806,KRAKÓW-OBSERWATORIUM,2003,3,18,4.5
807,KRAKÓW-OBSERWATORIUM,2003,3,19,6.2
808,KRAKÓW-OBSERWATORIUM,2003,3,20,3.2
809,KRAKÓW-OBSERWATORIUM,2003,3,21,-2.7
810,KRAKÓW-OBSERWATORIUM,2003,3,22,-2.7
811,KRAKÓW-OBSERWATORIUM,2003,3,23,1.4
812,KRAKÓW-OBSERWATORIUM,2003,3,24,5.8
813,KRAKÓW-OBSERWATORIUM,2003,3,25,8.0
814,KRAKÓW-OBSERWATORIUM,2003,3,26,8.4
815,KRAKÓW-OBSERWATORIUM,2003,3,27,8.1
816,KRAKÓW-OBSERWATORIUM,2003,3,28,10.0
817,KRAKÓW-OBSERWATORIUM,2003,3,29,9.0
818,KRAKÓW-OBSERWATORIUM,2003,3,30,8.0
819,KRAKÓW-OBSERWATORIUM,2003,3,31,7.1
820,KRAKÓW-OBSERWATORIUM,2003,4,1,4.2
821,KRAKÓW-OBSERWATORIUM,2003,4,2,7.9
822,KRAKÓW-OBSERWATORIUM,2003,4,3,6.7
823,KRAKÓW-OBSERWATORIUM,2003,4,4,4.7
824,KRAKÓW-OBSERWATORIUM,2003,4,5,3.4
825,KRAKÓW-OBSERWATORIUM,2003,4,6,-0.9
826,KRAKÓW-OBSERWATORIUM,2003,4,7,-1.8
827,KRAKÓW-OBSERWATORIUM,2003,4,8,-1.2
828,KRAKÓW-OBSERWATORIUM,2003,4,9,-0.6
829,KRAKÓW-OBSERWATORIUM,2003,4,10,4.4
830,KRAKÓW-OBSERWATORIUM,2003,4,11,5.2
831,KRAKÓW-OBSERWATORIUM,2003,4,12,5.4
832,KRAKÓW-OBSERWATORIUM,2003,4,13,6.8
833,KRAKÓW-OBSERWATORIUM,2003,4,14,9.3
834,KRAKÓW-OBSERWATORIUM,2003,4,15,10.4
835,KRAKÓW-OBSERWATORIUM,2003,4,16,8.9
836,KRAKÓW-OBSERWATORIUM,2003,4,17,10.2
837,KRAKÓW-OBSERWATORIUM,2003,4,18,10.1
838,KRAKÓW-OBSERWATORIUM,2003,4,19,9.7
839,KRAKÓW-OBSERWATORIUM,2003,4,20,10.8
840,KRAKÓW-OBSERWATORIUM,2003,4,21,10.6
841,KRAKÓW-OBSERWATORIUM,2003,4,22,11.3
842,KRAKÓW-OBSERWATORIUM,2003,4,23,10.9
843,KRAKÓW-OBSERWATORIUM,2003,4,24,10.0
844,KRAKÓW-OBSERWATORIUM,2003,4,25,11.5
845,KRAKÓW-OBSERWATORIUM,2003,4,26,12.4
846,KRAKÓW-OBSERWATORIUM,2003,4,27,13.1
847,KRAKÓW-OBSERWATORIUM,2003,4,28,13.9
848,KRAKÓW-OBSERWATORIUM,2003,4,29,17.9
849,KRAKÓW-OBSERWATORIUM,2003,4,30,20.3
850,KRAKÓW-OBSERWATORIUM,2003,5,1,17.7
851,KRAKÓW-OBSERWATORIUM,2003,5,2,17.1
852,KRAKÓW-OBSERWATORIUM,2003,5,3,16.3
853,KRAKÓW-OBSERWATORIUM,2003,5,4,14.0
854,KRAKÓW-OBSERWATORIUM,2003,5,5,16.7
855,KRAKÓW-OBSERWATORIUM,2003,5,6,20.1
856,KRAKÓW-OBSERWATORIUM,2003,5,7,19.6
857,KRAKÓW-OBSERWATORIUM,2003,5,8,18.5
858,KRAKÓW-OBSERWATORIUM,2003,5,9,21.0
859,KRAKÓW-OBSERWATORIUM,2003,5,10,17.9
860,KRAKÓW-OBSERWATORIUM,2003,5,11,16.5
861,KRAKÓW-OBSERWATORIUM,2003,5,12,18.2
862,KRAKÓW-OBSERWATORIUM,2003,5,13,18.9
863,KRAKÓW-OBSERWATORIUM,2003,5,14,13.1
864,KRAKÓW-OBSERWATORIUM,2003,5,15,9.3
865,KRAKÓW-OBSERWATORIUM,2003,5,16,10.5
866,KRAKÓW-OBSERWATORIUM,2003,5,17,12.6
867,KRAKÓW-OBSERWATORIUM,2003,5,18,16.4
868,KRAKÓW-OBSERWATORIUM,2003,5,19,18.0
869,KRAKÓW-OBSERWATORIUM,2003,5,20,16.0
870,KRAKÓW-OBSERWATORIUM,2003,5,21,11.0
871,KRAKÓW-OBSERWATORIUM,2003,5,22,12.3
872,KRAKÓW-OBSERWATORIUM,2003,5,23,15.3
873,KRAKÓW-OBSERWATORIUM,2003,5,24,17.3
874,KRAKÓW-OBSERWATORIUM,2003,5,25,19.9
875,KRAKÓW-OBSERWATORIUM,2003,5,26,21.9
876,KRAKÓW-OBSERWATORIUM,2003,5,27,19.9
877,KRAKÓW-OBSERWATORIUM,2003,5,28,20.0
878,KRAKÓW-OBSERWATORIUM,2003,5,29,18.6
879,KRAKÓW-OBSERWATORIUM,2003,5,30,17.7
880,KRAKÓW-OBSERWATORIUM,2003,5,31,19.9
881,KRAKÓW-OBSERWATORIUM,2003,6,1,19.6
882,KRAKÓW-OBSERWATORIUM,2003,6,2,19.2
883,KRAKÓW-OBSERWATORIUM,2003,6,3,18.6
884,KRAKÓW-OBSERWATORIUM,2003,6,4,19.1
885,KRAKÓW-OBSERWATORIUM,2003,6,5,22.9
886,KRAKÓW-OBSERWATORIUM,2003,6,6,23.1
887,KRAKÓW-OBSERWATORIUM,2003,6,7,21.2
888,KRAKÓW-OBSERWATORIUM,2003,6,8,20.7
889,KRAKÓW-OBSERWATORIUM,2003,6,9,22.3
890,KRAKÓW-OBSERWATORIUM,2003,6,10,21.0
891,KRAKÓW-OBSERWATORIUM,2003,6,11,22.5
892,KRAKÓW-OBSERWATORIUM,2003,6,12,23.2
893,KRAKÓW-OBSERWATORIUM,2003,6,13,22.4
894,KRAKÓW-OBSERWATORIUM,2003,6,14,19.4
895,KRAKÓW-OBSERWATORIUM,2003,6,15,18.9
896,KRAKÓW-OBSERWATORIUM,2003,6,16,16.3
897,KRAKÓW-OBSERWATORIUM,2003,6,17,17.9
898,KRAKÓW-OBSERWATORIUM,2003,6,18,16.9
899,KRAKÓW-OBSERWATORIUM,2003,6,19,19.3
900,KRAKÓW-OBSERWATORIUM,2003,6,20,19.3
901,KRAKÓW-OBSERWATORIUM,2003,6,21,14.3
902,KRAKÓW-OBSERWATORIUM,2003,6,22,16.1
903,KRAKÓW-OBSERWATORIUM,2003,6,23,19.8
904,KRAKÓW-OBSERWATORIUM,2003,6,24,22.8
905,KRAKÓW-OBSERWATORIUM,2003,6,25,18.1
906,KRAKÓW-OBSERWATORIUM,2003,6,26,16.4
907,KRAKÓW-OBSERWATORIUM,2003,6,27,18.9
908,KRAKÓW-OBSERWATORIUM,2003,6,28,18.2
909,KRAKÓW-OBSERWATORIUM,2003,6,29,20.1
910,KRAKÓW-OBSERWATORIUM,2003,6,30,22.3
911,KRAKÓW-OBSERWATORIUM,2003,7,1,23.2
912,KRAKÓW-OBSERWATORIUM,2003,7,2,18.9
913,KRAKÓW-OBSERWATORIUM,2003,7,3,18.5
914,KRAKÓW-OBSERWATORIUM,2003,7,4,19.6
915,KRAKÓW-OBSERWATORIUM,2003,7,5,17.7
916,KRAKÓW-OBSERWATORIUM,2003,7,6,16.4
917,KRAKÓW-OBSERWATORIUM,2003,7,7,15.9
918,KRAKÓW-OBSERWATORIUM,2003,7,8,16.9
919,KRAKÓW-OBSERWATORIUM,2003,7,9,18.0
920,KRAKÓW-OBSERWATORIUM,2003,7,10,16.1
921,KRAKÓW-OBSERWATORIUM,2003,7,11,17.0
922,KRAKÓW-OBSERWATORIUM,2003,7,12,18.2
923,KRAKÓW-OBSERWATORIUM,2003,7,13,15.3
924,KRAKÓW-OBSERWATORIUM,2003,7,14,17.2
925,KRAKÓW-OBSERWATORIUM,2003,7,15,20.3
926,KRAKÓW-OBSERWATORIUM,2003,7,16,21.4
927,KRAKÓW-OBSERWATORIUM,2003,7,17,23.2
928,KRAKÓW-OBSERWATORIUM,2003,7,18,21.4
929,KRAKÓW-OBSERWATORIUM,2003,7,19,20.3
930,KRAKÓW-OBSERWATORIUM,2003,7,20,22.7
931,KRAKÓW-OBSERWATORIUM,2003,7,21,23.8
932,KRAKÓW-OBSERWATORIUM,2003,7,22,23.1
933,KRAKÓW-OBSERWATORIUM,2003,7,23,21.2
934,KRAKÓW-OBSERWATORIUM,2003,7,24,22.7
935,KRAKÓW-OBSERWATORIUM,2003,7,25,21.5
936,KRAKÓW-OBSERWATORIUM,2003,7,26,23.1
937,KRAKÓW-OBSERWATORIUM,2003,7,27,25.2
938,KRAKÓW-OBSERWATORIUM,2003,7,28,23.9
939,KRAKÓW-OBSERWATORIUM,2003,7,29,18.6
940,KRAKÓW-OBSERWATORIUM,2003,7,30,19.9
941,KRAKÓW-OBSERWATORIUM,2003,7,31,20.0
942,KRAKÓW-OBSERWATORIUM,2003,8,1,21.5
943,KRAKÓW-OBSERWATORIUM,2003,8,2,22.6
944,KRAKÓW-OBSERWATORIUM,2003,8,3,23.3
945,KRAKÓW-OBSERWATORIUM,2003,8,4,22.7
946,KRAKÓW-OBSERWATORIUM,2003,8,5,22.9
947,KRAKÓW-OBSERWATORIUM,2003,8,6,20.0
948,KRAKÓW-OBSERWATORIUM,2003,8,7,19.9
949,KRAKÓW-OBSERWATORIUM,2003,8,8,20.3
950,KRAKÓW-OBSERWATORIUM,2003,8,9,21.0
951,KRAKÓW-OBSERWATORIUM,2003,8,10,20.3
952,KRAKÓW-OBSERWATORIUM,2003,8,11,17.2
953,KRAKÓW-OBSERWATORIUM,2003,8,12,18.9
954,KRAKÓW-OBSERWATORIUM,2003,8,13,23.2
955,KRAKÓW-OBSERWATORIUM,2003,8,14,24.5
956,KRAKÓW-OBSERWATORIUM,2003,8,15,19.8
957,KRAKÓW-OBSERWATORIUM,2003,8,16,18.3
958,KRAKÓW-OBSERWATORIUM,2003,8,17,19.1
959,KRAKÓW-OBSERWATORIUM,2003,8,18,21.9
960,KRAKÓW-OBSERWATORIUM,2003,8,19,21.2
961,KRAKÓW-OBSERWATORIUM,2003,8,20,21.4
962,KRAKÓW-OBSERWATORIUM,2003,8,21,19.4
963,KRAKÓW-OBSERWATORIUM,2003,8,22,22.0
964,KRAKÓW-OBSERWATORIUM,2003,8,23,21.2
965,KRAKÓW-OBSERWATORIUM,2003,8,24,18.6
966,KRAKÓW-OBSERWATORIUM,2003,8,25,18.0
967,KRAKÓW-OBSERWATORIUM,2003,8,26,18.2
968,KRAKÓW-OBSERWATORIUM,2003,8,27,17.6
969,KRAKÓW-OBSERWATORIUM,2003,8,28,16.8
970,KRAKÓW-OBSERWATORIUM,2003,8,29,22.3
971,KRAKÓW-OBSERWATORIUM,2003,8,30,20.5
972,KRAKÓW-OBSERWATORIUM,2003,8,31,16.1
973,KRAKÓW-OBSERWATORIUM,2003,9,1,14.0
974,KRAKÓW-OBSERWATORIUM,2003,9,2,11.6
975,KRAKÓW-OBSERWATORIUM,2003,9,3,10.7
976,KRAKÓW-OBSERWATORIUM,2003,9,4,12.1
977,KRAKÓW-OBSERWATORIUM,2003,9,5,13.5
978,KRAKÓW-OBSERWATORIUM,2003,9,6,12.9
979,KRAKÓW-OBSERWATORIUM,2003,9,7,13.9
980,KRAKÓW-OBSERWATORIUM,2003,9,8,14.8
981,KRAKÓW-OBSERWATORIUM,2003,9,9,15.2
982,KRAKÓW-OBSERWATORIUM,2003,9,10,15.2
983,KRAKÓW-OBSERWATORIUM,2003,9,11,15.4
984,KRAKÓW-OBSERWATORIUM,2003,9,12,12.6
985,KRAKÓW-OBSERWATORIUM,2003,9,13,13.1
986,KRAKÓW-OBSERWATORIUM,2003,9,14,12.1
987,KRAKÓW-OBSERWATORIUM,2003,9,15,12.9
988,KRAKÓW-OBSERWATORIUM,2003,9,16,13.1
989,KRAKÓW-OBSERWATORIUM,2003,9,17,15.4
990,KRAKÓW-OBSERWATORIUM,2003,9,18,15.6
991,KRAKÓW-OBSERWATORIUM,2003,9,19,17.0
992,KRAKÓW-OBSERWATORIUM,2003,9,20,18.4
993,KRAKÓW-OBSERWATORIUM,2003,9,21,18.4
994,KRAKÓW-OBSERWATORIUM,2003,9,22,19.0
995,KRAKÓW-OBSERWATORIUM,2003,9,23,20.4
996,KRAKÓW-OBSERWATORIUM,2003,9,24,13.8
997,KRAKÓW-OBSERWATORIUM,2003,9,25,10.1
998,KRAKÓW-OBSERWATORIUM,2003,9,26,10.0
999,KRAKÓW-OBSERWATORIUM,2003,9,27,11.6
1000,KRAKÓW-OBSERWATORIUM,2003,9,28,15.8
1001,KRAKÓW-OBSERWATORIUM,2003,9,29,14.4
1002,KRAKÓW-OBSERWATORIUM,2003,9,30,12.3
1003,KRAKÓW-OBSERWATORIUM,2003,10,1,11.5
1004,KRAKÓW-OBSERWATORIUM,2003,10,2,13.6
1005,KRAKÓW-OBSERWATORIUM,2003,10,3,13.4
1006,KRAKÓW-OBSERWATORIUM,2003,10,4,13.3
1007,KRAKÓW-OBSERWATORIUM,2003,10,5,11.5
1008,KRAKÓW-OBSERWATORIUM,2003,10,6,8.9
1009,KRAKÓW-OBSERWATORIUM,2003,10,7,9.6
1010,KRAKÓW-OBSERWATORIUM,2003,10,8,7.7
1011,KRAKÓW-OBSERWATORIUM,2003,10,9,7.9
1012,KRAKÓW-OBSERWATORIUM,2003,10,10,10.0
1013,KRAKÓW-OBSERWATORIUM,2003,10,11,12.8
1014,KRAKÓW-OBSERWATORIUM,2003,10,12,9.4
1015,KRAKÓW-OBSERWATORIUM,2003,10,13,7.4
1016,KRAKÓW-OBSERWATORIUM,2003,10,14,4.5
1017,KRAKÓW-OBSERWATORIUM,2003,10,15,7.1
1018,KRAKÓW-OBSERWATORIUM,2003,10,16,4.2
1019,KRAKÓW-OBSERWATORIUM,2003,10,17,4.3
1020,KRAKÓW-OBSERWATORIUM,2003,10,18,3.1
1021,KRAKÓW-OBSERWATORIUM,2003,10,19,2.0
1022,KRAKÓW-OBSERWATORIUM,2003,10,20,3.6
1023,KRAKÓW-OBSERWATORIUM,2003,10,21,6.9
1024,KRAKÓW-OBSERWATORIUM,2003,10,22,4.5
1025,KRAKÓW-OBSERWATORIUM,2003,10,23,1.5
1026,KRAKÓW-OBSERWATORIUM,2003,10,24,-1.3
1027,KRAKÓW-OBSERWATORIUM,2003,10,25,-0.2
1028,KRAKÓW-OBSERWATORIUM,2003,10,26,2.5
1029,KRAKÓW-OBSERWATORIUM,2003,10,27,0.9
1030,KRAKÓW-OBSERWATORIUM,2003,10,28,-0.1
1031,KRAKÓW-OBSERWATORIUM,2003,10,29,0.8
1032,KRAKÓW-OBSERWATORIUM,2003,10,30,4.3
1033,KRAKÓW-OBSERWATORIUM,2003,10,31,5.7
1034,KRAKÓW-OBSERWATORIUM,2003,11,1,10.7
1035,KRAKÓW-OBSERWATORIUM,2003,11,2,9.7
1036,KRAKÓW-OBSERWATORIUM,2003,11,3,7.9
1037,KRAKÓW-OBSERWATORIUM,2003,11,4,7.7
1038,KRAKÓW-OBSERWATORIUM,2003,11,5,6.2
1039,KRAKÓW-OBSERWATORIUM,2003,11,6,5.9
1040,KRAKÓW-OBSERWATORIUM,2003,11,7,6.4
1041,KRAKÓW-OBSERWATORIUM,2003,11,8,4.4
1042,KRAKÓW-OBSERWATORIUM,2003,11,9,1.6
1043,KRAKÓW-OBSERWATORIUM,2003,11,10,3.5
1044,KRAKÓW-OBSERWATORIUM,2003,11,11,0.4
1045,KRAKÓW-OBSERWATORIUM,2003,11,12,-0.7
1046,KRAKÓW-OBSERWATORIUM,2003,11,13,-1.6
1047,KRAKÓW-OBSERWATORIUM,2003,11,14,-2.6
1048,KRAKÓW-OBSERWATORIUM,2003,11,15,-1.1
1049,KRAKÓW-OBSERWATORIUM,2003,11,16,0.8
1050,KRAKÓW-OBSERWATORIUM,2003,11,17,2.2
1051,KRAKÓW-OBSERWATORIUM,2003,11,18,5.7
1052,KRAKÓW-OBSERWATORIUM,2003,11,19,9.9
1053,KRAKÓW-OBSERWATORIUM,2003,11,20,9.6
1054,KRAKÓW-OBSERWATORIUM,2003,11,21,5.2
1055,KRAKÓW-OBSERWATORIUM,2003,11,22,4.7
1056,KRAKÓW-OBSERWATORIUM,2003,11,23,3.7
1057,KRAKÓW-OBSERWATORIUM,2003,11,24,4.9
1058,KRAKÓW-OBSERWATORIUM,2003,11,25,5.9
1059,KRAKÓW-OBSERWATORIUM,2003,11,26,8.4
1060,KRAKÓW-OBSERWATORIUM,2003,11,27,12.1
1061,KRAKÓW-OBSERWATORIUM,2003,11,28,9.3
1062,KRAKÓW-OBSERWATORIUM,2003,11,29,7.3
1063,KRAKÓW-OBSERWATORIUM,2003,11,30,6.4
1064,KRAKÓW-OBSERWATORIUM,2003,12,1,5.0
1065,KRAKÓW-OBSERWATORIUM,2003,12,2,1.3
1066,KRAKÓW-OBSERWATORIUM,2003,12,3,0.9
1067,KRAKÓW-OBSERWATORIUM,2003,12,4,0.7
1068,KRAKÓW-OBSERWATORIUM,2003,12,5,1.5
1069,KRAKÓW-OBSERWATORIUM,2003,12,6,3.1
1070,KRAKÓW-OBSERWATORIUM,2003,12,7,-1.4
1071,KRAKÓW-OBSERWATORIUM,2003,12,8,-1.4
1072,KRAKÓW-OBSERWATORIUM,2003,12,9,0.4
1073,KRAKÓW-OBSERWATORIUM,2003,12,10,-1.9
1074,KRAKÓW-OBSERWATORIUM,2003,12,11,-0.9
1075,KRAKÓW-OBSERWATORIUM,2003,12,12,1.4
1076,KRAKÓW-OBSERWATORIUM,2003,12,13,4.4
1077,KRAKÓW-OBSERWATORIUM,2003,12,14,6.4
1078,KRAKÓW-OBSERWATORIUM,2003,12,15,1.7
1079,KRAKÓW-OBSERWATORIUM,2003,12,16,-0.9
1080,KRAKÓW-OBSERWATORIUM,2003,12,17,-1.5
1081,KRAKÓW-OBSERWATORIUM,2003,12,18,2.3
1082,KRAKÓW-OBSERWATORIUM,2003,12,19,1.0
1083,KRAKÓW-OBSERWATORIUM,2003,12,20,1.1
1084,KRAKÓW-OBSERWATORIUM,2003,12,21,3.5
1085,KRAKÓW-OBSERWATORIUM,2003,12,22,2.9
1086,KRAKÓW-OBSERWATORIUM,2003,12,23,-2.2
1087,KRAKÓW-OBSERWATORIUM,2003,12,24,-7.1
1088,KRAKÓW-OBSERWATORIUM,2003,12,25,-7.9
1089,KRAKÓW-OBSERWATORIUM,2003,12,26,-2.0
1090,KRAKÓW-OBSERWATORIUM,2003,12,27,-2.2
1091,KRAKÓW-OBSERWATORIUM,2003,12,28,0.8
1092,KRAKÓW-OBSERWATORIUM,2003,12,29,5.8
1093,KRAKÓW-OBSERWATORIUM,2003,12,30,3.0
1094,KRAKÓW-OBSERWATORIUM,2003,12,31,1.8
1095,KRAKÓW-OBSERWATORIUM,2004,1,1,-1.2
1096,KRAKÓW-OBSERWATORIUM,2004,1,2,-3.3
1097,KRAKÓW-OBSERWATORIUM,2004,1,3,-6.5
1098,KRAKÓW-OBSERWATORIUM,2004,1,4,-8.4
1099,KRAKÓW-OBSERWATORIUM,2004,1,5,-9.4
1100,KRAKÓW-OBSERWATORIUM,2004,1,6,-9.4
1101,KRAKÓW-OBSERWATORIUM,2004,1,7,-8.8
1102,KRAKÓW-OBSERWATORIUM,2004,1,8,-11.3
1103,KRAKÓW-OBSERWATORIUM,2004,1,9,-11.6
1104,KRAKÓW-OBSERWATORIUM,2004,1,10,-1.6
1105,KRAKÓW-OBSERWATORIUM,2004,1,11,-2.7
1106,KRAKÓW-OBSERWATORIUM,2004,1,12,-0.2
